Chromosome	Start_Position	End_Position	SEQ_ASSAY_ID
2	102314982	102315132	MSK-IMPACT-HEME-468
2	111725736	111725886	MSK-IMPACT-HEME-468
2	11312149	11312299	MSK-IMPACT-HEME-468
2	113498491	113498641	MSK-IMPACT-HEME-468
2	116510742	116510892	MSK-IMPACT-HEME-468
2	118575140	118575290	MSK-IMPACT-HEME-468
2	127453404	127453554	MSK-IMPACT-HEME-468
2	130738088	130738238	MSK-IMPACT-HEME-468
2	136546035	136546185	MSK-IMPACT-HEME-468
2	136872436	136873512	MSK-IMPACT-HEME-468
2	136875548	136875698	MSK-IMPACT-HEME-468
2	139428993	139429143	MSK-IMPACT-HEME-468
2	140990750	140990900	MSK-IMPACT-HEME-468
2	140992329	140992479	MSK-IMPACT-HEME-468
2	140995718	140995868	MSK-IMPACT-HEME-468
2	140996981	140997131	MSK-IMPACT-HEME-468
2	141004618	141004768	MSK-IMPACT-HEME-468
2	141027788	141027938	MSK-IMPACT-HEME-468
2	141031990	141032170	MSK-IMPACT-HEME-468
2	141055374	141055541	MSK-IMPACT-HEME-468
2	141072501	141072671	MSK-IMPACT-HEME-468
2	141079520	141079670	MSK-IMPACT-HEME-468
2	141081459	141081638	MSK-IMPACT-HEME-468
2	141083314	141083464	MSK-IMPACT-HEME-468
2	141092000	141092150	MSK-IMPACT-HEME-468
2	141093181	141093410	MSK-IMPACT-HEME-468
2	141108363	141108610	MSK-IMPACT-HEME-468
2	141110507	141110657	MSK-IMPACT-HEME-468
2	141113903	141114053	MSK-IMPACT-HEME-468
2	141115542	141115692	MSK-IMPACT-HEME-468
2	141116378	141116528	MSK-IMPACT-HEME-468
2	141122216	141122366	MSK-IMPACT-HEME-468
2	141128270	141128420	MSK-IMPACT-HEME-468
2	141128726	141128876	MSK-IMPACT-HEME-468
2	141130567	141130717	MSK-IMPACT-HEME-468
2	141135727	141135877	MSK-IMPACT-HEME-468
2	141143445	141143595	MSK-IMPACT-HEME-468
2	141200058	141200208	MSK-IMPACT-HEME-468
2	141201884	141202034	MSK-IMPACT-HEME-468
2	141202115	141202265	MSK-IMPACT-HEME-468
2	141208109	141208259	MSK-IMPACT-HEME-468
2	141214021	141214175	MSK-IMPACT-HEME-468
2	141215029	141215223	MSK-IMPACT-HEME-468
2	141232704	141232909	MSK-IMPACT-HEME-468
2	141242909	141243096	MSK-IMPACT-HEME-468
2	141245172	141245322	MSK-IMPACT-HEME-468
2	141250145	141250295	MSK-IMPACT-HEME-468
2	141253131	141253320	MSK-IMPACT-HEME-468
2	141259253	141259446	MSK-IMPACT-HEME-468
2	141260527	141260677	MSK-IMPACT-HEME-468
2	141264351	141264501	MSK-IMPACT-HEME-468
2	141267486	141267636	MSK-IMPACT-HEME-468
2	141272207	141272357	MSK-IMPACT-HEME-468
2	141274444	141274594	MSK-IMPACT-HEME-468
2	141283410	141283565	MSK-IMPACT-HEME-468
2	141283788	141283938	MSK-IMPACT-HEME-468
2	141291575	141291725	MSK-IMPACT-HEME-468
2	141294139	141294289	MSK-IMPACT-HEME-468
2	141298530	141298680	MSK-IMPACT-HEME-468
2	141299345	141299543	MSK-IMPACT-HEME-468
2	141356197	141356407	MSK-IMPACT-HEME-468
2	141359016	141359211	MSK-IMPACT-HEME-468
2	141457816	141458193	MSK-IMPACT-HEME-468
2	141459277	141459427	MSK-IMPACT-HEME-468
2	141459707	141459864	MSK-IMPACT-HEME-468
2	141459984	141460134	MSK-IMPACT-HEME-468
2	141473532	141473682	MSK-IMPACT-HEME-468
2	141474243	141474393	MSK-IMPACT-HEME-468
2	141526773	141526923	MSK-IMPACT-HEME-468
2	141528438	141528588	MSK-IMPACT-HEME-468
2	141533662	141533812	MSK-IMPACT-HEME-468
2	141571223	141571378	MSK-IMPACT-HEME-468
2	141597532	141597682	MSK-IMPACT-HEME-468
2	141598484	141598664	MSK-IMPACT-HEME-468
2	141607668	141607901	MSK-IMPACT-HEME-468
2	141609212	141609362	MSK-IMPACT-HEME-468
2	141625156	141625406	MSK-IMPACT-HEME-468
2	141625665	141625835	MSK-IMPACT-HEME-468
2	141641383	141641593	MSK-IMPACT-HEME-468
2	141643704	141643907	MSK-IMPACT-HEME-468
2	141660486	141660737	MSK-IMPACT-HEME-468
2	141665443	141665649	MSK-IMPACT-HEME-468
2	141680531	141680719	MSK-IMPACT-HEME-468
2	141707801	141707974	MSK-IMPACT-HEME-468
2	141709394	141709544	MSK-IMPACT-HEME-468
2	141739712	141739862	MSK-IMPACT-HEME-468
2	141747089	141747239	MSK-IMPACT-HEME-468
2	141751559	141751709	MSK-IMPACT-HEME-468
2	141762890	141763040	MSK-IMPACT-HEME-468
2	141771122	141771317	MSK-IMPACT-HEME-468
2	141773262	141773487	MSK-IMPACT-HEME-468
2	141777488	141777674	MSK-IMPACT-HEME-468
2	141806552	141806794	MSK-IMPACT-HEME-468
2	141812682	141812832	MSK-IMPACT-HEME-468
2	141816449	141816626	MSK-IMPACT-HEME-468
2	141819617	141819845	MSK-IMPACT-HEME-468
2	141945987	141946155	MSK-IMPACT-HEME-468
2	141986749	141987012	MSK-IMPACT-HEME-468
2	142004784	142004934	MSK-IMPACT-HEME-468
2	142012076	142012226	MSK-IMPACT-HEME-468
2	142237959	142238109	MSK-IMPACT-HEME-468
2	142567834	142567984	MSK-IMPACT-HEME-468
2	142888183	142888333	MSK-IMPACT-HEME-468
2	144899484	144899634	MSK-IMPACT-HEME-468
2	145147015	145147598	MSK-IMPACT-HEME-468
2	145153976	145154162	MSK-IMPACT-HEME-468
2	145155865	145157840	MSK-IMPACT-HEME-468
2	145158745	145158895	MSK-IMPACT-HEME-468
2	145161480	145161700	MSK-IMPACT-HEME-468
2	145162400	145162594	MSK-IMPACT-HEME-468
2	145182324	145182474	MSK-IMPACT-HEME-468
2	145187333	145187596	MSK-IMPACT-HEME-468
2	145274806	145274956	MSK-IMPACT-HEME-468
2	148657042	148657192	MSK-IMPACT-HEME-468
2	153378384	153378534	MSK-IMPACT-HEME-468
2	155711282	155711432	MSK-IMPACT-HEME-468
2	157406174	157406324	MSK-IMPACT-HEME-468
2	160604377	160604527	MSK-IMPACT-HEME-468
2	16080986	16081136	MSK-IMPACT-HEME-468
2	16082184	16082979	MSK-IMPACT-HEME-468
2	16085612	16086222	MSK-IMPACT-HEME-468
2	162929904	162930054	MSK-IMPACT-HEME-468
2	165543996	165544146	MSK-IMPACT-HEME-468
2	172411198	172411348	MSK-IMPACT-HEME-468
2	175676947	175677097	MSK-IMPACT-HEME-468
2	178095510	178096739	MSK-IMPACT-HEME-468
2	178097117	178097314	MSK-IMPACT-HEME-468
2	178097903	178098070	MSK-IMPACT-HEME-468
2	178098730	178099002	MSK-IMPACT-HEME-468
2	178129207	178129357	MSK-IMPACT-HEME-468
2	179632635	179632785	MSK-IMPACT-HEME-468
2	180810105	180810255	MSK-IMPACT-HEME-468
2	186670705	186670855	MSK-IMPACT-HEME-468
2	196663922	196664072	MSK-IMPACT-HEME-468
2	198257024	198257188	MSK-IMPACT-HEME-468
2	198257693	198257915	MSK-IMPACT-HEME-468
2	198260777	198261055	MSK-IMPACT-HEME-468
2	198262700	198262850	MSK-IMPACT-HEME-468
2	198263170	198263320	MSK-IMPACT-HEME-468
2	198264760	198264910	MSK-IMPACT-HEME-468
2	198264973	198265161	MSK-IMPACT-HEME-468
2	198265436	198265663	MSK-IMPACT-HEME-468
2	198266112	198266262	MSK-IMPACT-HEME-468
2	198266463	198266615	MSK-IMPACT-HEME-468
2	198266706	198266857	MSK-IMPACT-HEME-468
2	198267277	198267553	MSK-IMPACT-HEME-468
2	198267641	198267791	MSK-IMPACT-HEME-468
2	198268306	198268491	MSK-IMPACT-HEME-468
2	198269776	198269926	MSK-IMPACT-HEME-468
2	198269996	198270199	MSK-IMPACT-HEME-468
2	198272708	198272858	MSK-IMPACT-HEME-468
2	198273090	198273308	MSK-IMPACT-HEME-468
2	198274491	198274734	MSK-IMPACT-HEME-468
2	198281462	198281638	MSK-IMPACT-HEME-468
2	198283198	198283348	MSK-IMPACT-HEME-468
2	198283591	198283741	MSK-IMPACT-HEME-468
2	198285099	198285269	MSK-IMPACT-HEME-468
2	198285730	198285880	MSK-IMPACT-HEME-468
2	198288529	198288701	MSK-IMPACT-HEME-468
2	198299635	198299785	MSK-IMPACT-HEME-468
2	198508876	198509026	MSK-IMPACT-HEME-468
2	201488683	201488833	MSK-IMPACT-HEME-468
2	202122952	202123108	MSK-IMPACT-HEME-468
2	202131181	202131517	MSK-IMPACT-HEME-468
2	202134206	202134356	MSK-IMPACT-HEME-468
2	202136217	202136367	MSK-IMPACT-HEME-468
2	202137358	202137546	MSK-IMPACT-HEME-468
2	202137568	202137718	MSK-IMPACT-HEME-468
2	202139569	202139719	MSK-IMPACT-HEME-468
2	202141546	202141696	MSK-IMPACT-HEME-468
2	202146497	202146647	MSK-IMPACT-HEME-468
2	202149536	202150043	MSK-IMPACT-HEME-468
2	202151175	202151325	MSK-IMPACT-HEME-468
2	204571371	204571521	MSK-IMPACT-HEME-468
2	204591353	204591715	MSK-IMPACT-HEME-468
2	204594358	204594508	MSK-IMPACT-HEME-468
2	204599496	204599646	MSK-IMPACT-HEME-468
2	209101773	209101923	MSK-IMPACT-HEME-468
2	209103792	209103960	MSK-IMPACT-HEME-468
2	209104582	209104732	MSK-IMPACT-HEME-468
2	209106715	209106872	MSK-IMPACT-HEME-468
2	209108148	209108331	MSK-IMPACT-HEME-468
2	209110021	209110171	MSK-IMPACT-HEME-468
2	209113090	209113387	MSK-IMPACT-HEME-468
2	209116140	209116290	MSK-IMPACT-HEME-468
2	209315498	209315648	MSK-IMPACT-HEME-468
2	210882096	210882246	MSK-IMPACT-HEME-468
2	212248337	212248788	MSK-IMPACT-HEME-468
2	212251575	212251878	MSK-IMPACT-HEME-468
2	212252619	212252769	MSK-IMPACT-HEME-468
2	212285163	212285339	MSK-IMPACT-HEME-468
2	212286706	212286856	MSK-IMPACT-HEME-468
2	212288877	212289029	MSK-IMPACT-HEME-468
2	212293096	212293246	MSK-IMPACT-HEME-468
2	212295667	212295828	MSK-IMPACT-HEME-468
2	212426586	212426816	MSK-IMPACT-HEME-468
2	212483876	212484026	MSK-IMPACT-HEME-468
2	212488633	212488783	MSK-IMPACT-HEME-468
2	212495178	212495328	MSK-IMPACT-HEME-468
2	212522441	212522591	MSK-IMPACT-HEME-468
2	212522622	212522772	MSK-IMPACT-HEME-468
2	212530045	212530205	MSK-IMPACT-HEME-468
2	212537861	212538011	MSK-IMPACT-HEME-468
2	212543768	212543918	MSK-IMPACT-HEME-468
2	212566689	212566894	MSK-IMPACT-HEME-468
2	212568799	212568949	MSK-IMPACT-HEME-468
2	212570005	212570155	MSK-IMPACT-HEME-468
2	212576763	212576913	MSK-IMPACT-HEME-468
2	212578242	212578392	MSK-IMPACT-HEME-468
2	212587114	212587264	MSK-IMPACT-HEME-468
2	212589785	212589935	MSK-IMPACT-HEME-468
2	212615322	212615472	MSK-IMPACT-HEME-468
2	212652742	212652892	MSK-IMPACT-HEME-468
2	212812152	212812344	MSK-IMPACT-HEME-468
2	212989474	212989631	MSK-IMPACT-HEME-468
2	213403139	213403289	MSK-IMPACT-HEME-468
2	214727075	214727225	MSK-IMPACT-HEME-468
2	215593397	215593735	MSK-IMPACT-HEME-468
2	215595109	215595259	MSK-IMPACT-HEME-468
2	215609762	215609912	MSK-IMPACT-HEME-468
2	215610437	215610587	MSK-IMPACT-HEME-468
2	215617150	215617300	MSK-IMPACT-HEME-468
2	215632203	215632381	MSK-IMPACT-HEME-468
2	215633921	215634071	MSK-IMPACT-HEME-468
2	215645281	215646236	MSK-IMPACT-HEME-468
2	215657018	215657172	MSK-IMPACT-HEME-468
2	215661738	215661888	MSK-IMPACT-HEME-468
2	215674133	215674296	MSK-IMPACT-HEME-468
2	217736056	217736206	MSK-IMPACT-HEME-468
2	219501058	219501208	MSK-IMPACT-HEME-468
2	227872107	227872257	MSK-IMPACT-HEME-468
2	230663501	230663651	MSK-IMPACT-HEME-468
2	231090514	231090664	MSK-IMPACT-HEME-468
2	231101794	231101978	MSK-IMPACT-HEME-468
2	231102924	231103099	MSK-IMPACT-HEME-468
2	231103457	231103607	MSK-IMPACT-HEME-468
2	231106085	231106235	MSK-IMPACT-HEME-468
2	231108411	231108561	MSK-IMPACT-HEME-468
2	231109674	231109824	MSK-IMPACT-HEME-468
2	231110541	231110691	MSK-IMPACT-HEME-468
2	231112627	231112783	MSK-IMPACT-HEME-468
2	231113566	231113716	MSK-IMPACT-HEME-468
2	231115661	231115811	MSK-IMPACT-HEME-468
2	231118006	231118156	MSK-IMPACT-HEME-468
2	231120132	231120282	MSK-IMPACT-HEME-468
2	231134215	231134365	MSK-IMPACT-HEME-468
2	231134535	231134685	MSK-IMPACT-HEME-468
2	231135252	231135402	MSK-IMPACT-HEME-468
2	231149018	231149168	MSK-IMPACT-HEME-468
2	231150432	231150582	MSK-IMPACT-HEME-468
2	231152569	231152719	MSK-IMPACT-HEME-468
2	231155152	231155302	MSK-IMPACT-HEME-468
2	231157357	231157507	MSK-IMPACT-HEME-468
2	231158934	231159084	MSK-IMPACT-HEME-468
2	231162081	231162231	MSK-IMPACT-HEME-468
2	231174621	231174771	MSK-IMPACT-HEME-468
2	231175437	231175587	MSK-IMPACT-HEME-468
2	231175832	231175982	MSK-IMPACT-HEME-468
2	231176163	231176313	MSK-IMPACT-HEME-468
2	231177275	231177425	MSK-IMPACT-HEME-468
2	232390076	232390226	MSK-IMPACT-HEME-468
2	235950112	235950262	MSK-IMPACT-HEME-468
2	239974738	239974888	MSK-IMPACT-HEME-468
2	239975152	239975302	MSK-IMPACT-HEME-468
2	239976412	239976562	MSK-IMPACT-HEME-468
2	239988410	239988560	MSK-IMPACT-HEME-468
2	239990169	239990319	MSK-IMPACT-HEME-468
2	240002765	240002915	MSK-IMPACT-HEME-468
2	240003783	240003933	MSK-IMPACT-HEME-468
2	240005820	240005970	MSK-IMPACT-HEME-468
2	240009208	240009358	MSK-IMPACT-HEME-468
2	240011654	240011815	MSK-IMPACT-HEME-468
2	240016641	240016791	MSK-IMPACT-HEME-468
2	240024457	240024607	MSK-IMPACT-HEME-468
2	240029738	240029888	MSK-IMPACT-HEME-468
2	240033219	240033411	MSK-IMPACT-HEME-468
2	240036746	240037009	MSK-IMPACT-HEME-468
2	240048149	240048393	MSK-IMPACT-HEME-468
2	240055938	240056142	MSK-IMPACT-HEME-468
2	240056206	240056356	MSK-IMPACT-HEME-468
2	240061361	240061511	MSK-IMPACT-HEME-468
2	240066270	240066420	MSK-IMPACT-HEME-468
2	240078334	240078484	MSK-IMPACT-HEME-468
2	240085484	240085634	MSK-IMPACT-HEME-468
2	240098106	240098262	MSK-IMPACT-HEME-468
2	240111526	240111776	MSK-IMPACT-HEME-468
2	240158250	240158400	MSK-IMPACT-HEME-468
2	240219789	240219939	MSK-IMPACT-HEME-468
2	240274309	240274459	MSK-IMPACT-HEME-468
2	242793207	242793452	MSK-IMPACT-HEME-468
2	242794043	242794193	MSK-IMPACT-HEME-468
2	242794347	242794508	MSK-IMPACT-HEME-468
2	242794770	242795135	MSK-IMPACT-HEME-468
2	242800878	242801028	MSK-IMPACT-HEME-468
2	25100663	25100813	MSK-IMPACT-HEME-468
2	25457144	25457294	MSK-IMPACT-HEME-468
2	25458560	25458710	MSK-IMPACT-HEME-468
2	25459765	25459915	MSK-IMPACT-HEME-468
2	25461967	25462117	MSK-IMPACT-HEME-468
2	25463168	25463322	MSK-IMPACT-HEME-468
2	25463479	25463629	MSK-IMPACT-HEME-468
2	25464428	25464579	MSK-IMPACT-HEME-468
2	25466734	25466884	MSK-IMPACT-HEME-468
2	25467021	25467210	MSK-IMPACT-HEME-468
2	25467390	25467540	MSK-IMPACT-HEME-468
2	25468087	25468237	MSK-IMPACT-HEME-468
2	25468836	25468986	MSK-IMPACT-HEME-468
2	25469026	25469181	MSK-IMPACT-HEME-468
2	25469486	25469648	MSK-IMPACT-HEME-468
2	25469899	25470049	MSK-IMPACT-HEME-468
2	25470457	25470621	MSK-IMPACT-HEME-468
2	25470903	25471124	MSK-IMPACT-HEME-468
2	25472485	25472635	MSK-IMPACT-HEME-468
2	25474990	25475140	MSK-IMPACT-HEME-468
2	25497807	25497959	MSK-IMPACT-HEME-468
2	25498316	25498466	MSK-IMPACT-HEME-468
2	25505254	25505583	MSK-IMPACT-HEME-468
2	25522985	25523135	MSK-IMPACT-HEME-468
2	25536743	25536893	MSK-IMPACT-HEME-468
2	25964895	25967348	MSK-IMPACT-HEME-468
2	25972562	25973285	MSK-IMPACT-HEME-468
2	25976381	25976531	MSK-IMPACT-HEME-468
2	25978860	25979010	MSK-IMPACT-HEME-468
2	25982348	25982517	MSK-IMPACT-HEME-468
2	25990449	25990599	MSK-IMPACT-HEME-468
2	25991599	25991749	MSK-IMPACT-HEME-468
2	25994284	25994434	MSK-IMPACT-HEME-468
2	26022251	26022407	MSK-IMPACT-HEME-468
2	26029079	26029229	MSK-IMPACT-HEME-468
2	26068316	26068466	MSK-IMPACT-HEME-468
2	26100988	26101138	MSK-IMPACT-HEME-468
2	26532948	26533098	MSK-IMPACT-HEME-468
2	276928	277078	MSK-IMPACT-HEME-468
2	29416087	29416791	MSK-IMPACT-HEME-468
2	29419606	29419756	MSK-IMPACT-HEME-468
2	29420400	29420550	MSK-IMPACT-HEME-468
2	29430013	29430163	MSK-IMPACT-HEME-468
2	29432623	29432773	MSK-IMPACT-HEME-468
2	29436824	29436974	MSK-IMPACT-HEME-468
2	29443562	29443712	MSK-IMPACT-HEME-468
2	29445167	29445317	MSK-IMPACT-HEME-468
2	29445353	29445503	MSK-IMPACT-HEME-468
2	29446205	29446397	MSK-IMPACT-HEME-468
2	29446392	29448329	MSK-IMPACT-HEME-468
2	29448304	29448454	MSK-IMPACT-HEME-468
2	29449785	29449943	MSK-IMPACT-HEME-468
2	29450414	29450564	MSK-IMPACT-HEME-468
2	29451747	29451935	MSK-IMPACT-HEME-468
2	29455167	29455317	MSK-IMPACT-HEME-468
2	29456422	29456572	MSK-IMPACT-HEME-468
2	29462543	29462699	MSK-IMPACT-HEME-468
2	29473968	29474136	MSK-IMPACT-HEME-468
2	29497954	29498104	MSK-IMPACT-HEME-468
2	29498240	29498390	MSK-IMPACT-HEME-468
2	29519751	29519926	MSK-IMPACT-HEME-468
2	29541145	29541295	MSK-IMPACT-HEME-468
2	29543608	29543758	MSK-IMPACT-HEME-468
2	29551207	29551357	MSK-IMPACT-HEME-468
2	29606587	29606737	MSK-IMPACT-HEME-468
2	29754778	29754985	MSK-IMPACT-HEME-468
2	29917713	29917883	MSK-IMPACT-HEME-468
2	29940429	29940579	MSK-IMPACT-HEME-468
2	30142856	30143528	MSK-IMPACT-HEME-468
2	30381430	30381580	MSK-IMPACT-HEME-468
2	33500773	33500923	MSK-IMPACT-HEME-468
2	3504612	3504762	MSK-IMPACT-HEME-468
2	47630328	47630544	MSK-IMPACT-HEME-468
2	47635537	47635697	MSK-IMPACT-HEME-468
2	47637230	47637514	MSK-IMPACT-HEME-468
2	47639550	47639702	MSK-IMPACT-HEME-468
2	47641405	47641560	MSK-IMPACT-HEME-468
2	47643427	47643577	MSK-IMPACT-HEME-468
2	47656878	47657083	MSK-IMPACT-HEME-468
2	47672667	47672817	MSK-IMPACT-HEME-468
2	47690157	47690307	MSK-IMPACT-HEME-468
2	47693794	47693950	MSK-IMPACT-HEME-468
2	47698078	47698228	MSK-IMPACT-HEME-468
2	47702161	47702412	MSK-IMPACT-HEME-468
2	47703503	47703713	MSK-IMPACT-HEME-468
2	47705408	47705661	MSK-IMPACT-HEME-468
2	47707832	47708013	MSK-IMPACT-HEME-468
2	47709915	47710091	MSK-IMPACT-HEME-468
2	47739425	47739575	MSK-IMPACT-HEME-468
2	47739426	47739576	MSK-IMPACT-HEME-468
2	48010370	48010635	MSK-IMPACT-HEME-468
2	48018063	48018265	MSK-IMPACT-HEME-468
2	48023030	48023205	MSK-IMPACT-HEME-468
2	48025747	48028332	MSK-IMPACT-HEME-468
2	48030556	48030827	MSK-IMPACT-HEME-468
2	48032033	48032183	MSK-IMPACT-HEME-468
2	48032727	48032877	MSK-IMPACT-HEME-468
2	48033340	48033500	MSK-IMPACT-HEME-468
2	48033588	48033793	MSK-IMPACT-HEME-468
2	48033884	48034034	MSK-IMPACT-HEME-468
2	48035246	48035396	MSK-IMPACT-HEME-468
2	48035442	48035592	MSK-IMPACT-HEME-468
2	48036276	48036426	MSK-IMPACT-HEME-468
2	48036717	48036867	MSK-IMPACT-HEME-468
2	48037435	48037585	MSK-IMPACT-HEME-468
2	48040369	48040519	MSK-IMPACT-HEME-468
2	48040893	48041043	MSK-IMPACT-HEME-468
2	48045885	48046035	MSK-IMPACT-HEME-468
2	48046081	48046231	MSK-IMPACT-HEME-468
2	48047473	48047623	MSK-IMPACT-HEME-468
2	48049324	48049474	MSK-IMPACT-HEME-468
2	48050278	48050502	MSK-IMPACT-HEME-468
2	48059481	48059631	MSK-IMPACT-HEME-468
2	48059689	48059839	MSK-IMPACT-HEME-468
2	48059888	48060038	MSK-IMPACT-HEME-468
2	48060081	48060231	MSK-IMPACT-HEME-468
2	48061709	48061859	MSK-IMPACT-HEME-468
2	48061893	48062043	MSK-IMPACT-HEME-468
2	48063000	48063150	MSK-IMPACT-HEME-468
2	48065994	48066145	MSK-IMPACT-HEME-468
2	48066523	48066673	MSK-IMPACT-HEME-468
2	48066769	48066919	MSK-IMPACT-HEME-468
2	48132624	48132862	MSK-IMPACT-HEME-468
2	52799499	52799649	MSK-IMPACT-HEME-468
2	58386843	58386993	MSK-IMPACT-HEME-468
2	58387204	58387354	MSK-IMPACT-HEME-468
2	58388640	58388790	MSK-IMPACT-HEME-468
2	58389967	58390117	MSK-IMPACT-HEME-468
2	58390112	58390262	MSK-IMPACT-HEME-468
2	58390536	58390686	MSK-IMPACT-HEME-468
2	58392856	58393012	MSK-IMPACT-HEME-468
2	58425688	58425838	MSK-IMPACT-HEME-468
2	58431238	58431388	MSK-IMPACT-HEME-468
2	58449052	58449202	MSK-IMPACT-HEME-468
2	58453816	58453966	MSK-IMPACT-HEME-468
2	58456904	58457054	MSK-IMPACT-HEME-468
2	58459143	58459293	MSK-IMPACT-HEME-468
2	58468326	58468476	MSK-IMPACT-HEME-468
2	61108906	61109056	MSK-IMPACT-HEME-468
2	61118814	61118964	MSK-IMPACT-HEME-468
2	61121529	61121683	MSK-IMPACT-HEME-468
2	61128098	61128248	MSK-IMPACT-HEME-468
2	61144007	61144157	MSK-IMPACT-HEME-468
2	61145303	61145453	MSK-IMPACT-HEME-468
2	61145526	61145744	MSK-IMPACT-HEME-468
2	61147135	61147285	MSK-IMPACT-HEME-468
2	61147668	61147818	MSK-IMPACT-HEME-468
2	61148895	61149673	MSK-IMPACT-HEME-468
2	61450379	61450529	MSK-IMPACT-HEME-468
2	61705952	61706104	MSK-IMPACT-HEME-468
2	61708293	61708443	MSK-IMPACT-HEME-468
2	61709512	61709677	MSK-IMPACT-HEME-468
2	61710084	61710234	MSK-IMPACT-HEME-468
2	61711069	61711243	MSK-IMPACT-HEME-468
2	61712900	61713100	MSK-IMPACT-HEME-468
2	61715278	61715428	MSK-IMPACT-HEME-468
2	61715720	61715909	MSK-IMPACT-HEME-468
2	61717769	61717919	MSK-IMPACT-HEME-468
2	61719167	61719336	MSK-IMPACT-HEME-468
2	61719457	61719619	MSK-IMPACT-HEME-468
2	61719699	61719886	MSK-IMPACT-HEME-468
2	61720044	61720194	MSK-IMPACT-HEME-468
2	61721026	61721229	MSK-IMPACT-HEME-468
2	61722587	61722751	MSK-IMPACT-HEME-468
2	61724003	61724153	MSK-IMPACT-HEME-468
2	61725793	61725943	MSK-IMPACT-HEME-468
2	61725949	61726099	MSK-IMPACT-HEME-468
2	61726845	61727032	MSK-IMPACT-HEME-468
2	61729078	61729228	MSK-IMPACT-HEME-468
2	61729340	61729490	MSK-IMPACT-HEME-468
2	61749707	61749857	MSK-IMPACT-HEME-468
2	61753531	61753681	MSK-IMPACT-HEME-468
2	61760895	61761045	MSK-IMPACT-HEME-468
2	63486354	63486504	MSK-IMPACT-HEME-468
2	69408954	69409104	MSK-IMPACT-HEME-468
2	70312986	70313136	MSK-IMPACT-HEME-468
2	70314872	70315949	MSK-IMPACT-HEME-468
2	70321186	70321336	MSK-IMPACT-HEME-468
2	73478386	73478536	MSK-IMPACT-HEME-468
2	74213528	74213836	MSK-IMPACT-HEME-468
2	74230190	74230340	MSK-IMPACT-HEME-468
2	74273402	74275541	MSK-IMPACT-HEME-468
2	74300648	74300798	MSK-IMPACT-HEME-468
2	74307597	74307747	MSK-IMPACT-HEME-468
2	74314954	74315168	MSK-IMPACT-HEME-468
2	74317021	74317177	MSK-IMPACT-HEME-468
2	74319999	74320149	MSK-IMPACT-HEME-468
2	74320650	74320800	MSK-IMPACT-HEME-468
2	74326400	74326742	MSK-IMPACT-HEME-468
2	74327517	74329306	MSK-IMPACT-HEME-468
2	75425653	75425803	MSK-IMPACT-HEME-468
2	8743293	8743443	MSK-IMPACT-HEME-468
2	87565668	87565818	MSK-IMPACT-HEME-468
2	95945493	95945643	MSK-IMPACT-HEME-468
2	97202490	97202640	MSK-IMPACT-HEME-468
2	97213121	97213271	MSK-IMPACT-HEME-468
2	97215052	97215202	MSK-IMPACT-HEME-468
2	97215441	97215591	MSK-IMPACT-HEME-468
2	97215898	97216048	MSK-IMPACT-HEME-468
2	97216307	97216473	MSK-IMPACT-HEME-468
2	97216832	97218053	MSK-IMPACT-HEME-468
20	10367834	10367984	MSK-IMPACT-HEME-468
20	12989826	12989976	MSK-IMPACT-HEME-468
20	17475142	17475292	MSK-IMPACT-HEME-468
20	21177823	21177973	MSK-IMPACT-HEME-468
20	24645864	24646014	MSK-IMPACT-HEME-468
20	29873006	29873156	MSK-IMPACT-HEME-468
20	30946532	30946682	MSK-IMPACT-HEME-468
20	30954153	30954303	MSK-IMPACT-HEME-468
20	30955456	30955606	MSK-IMPACT-HEME-468
20	30956797	30956947	MSK-IMPACT-HEME-468
20	30959895	30960045	MSK-IMPACT-HEME-468
20	31015916	31016066	MSK-IMPACT-HEME-468
20	31016102	31016252	MSK-IMPACT-HEME-468
20	31017113	31017263	MSK-IMPACT-HEME-468
20	31017701	31017859	MSK-IMPACT-HEME-468
20	31019121	31019290	MSK-IMPACT-HEME-468
20	31019359	31019509	MSK-IMPACT-HEME-468
20	31020661	31020811	MSK-IMPACT-HEME-468
20	31021084	31021723	MSK-IMPACT-HEME-468
20	31022232	31025144	MSK-IMPACT-HEME-468
20	33509200	33509350	MSK-IMPACT-HEME-468
20	35521327	35521477	MSK-IMPACT-HEME-468
20	35526219	35526369	MSK-IMPACT-HEME-468
20	35526820	35526970	MSK-IMPACT-HEME-468
20	35532531	35532681	MSK-IMPACT-HEME-468
20	35533762	35533912	MSK-IMPACT-HEME-468
20	35539604	35539754	MSK-IMPACT-HEME-468
20	35540835	35540985	MSK-IMPACT-HEME-468
20	35545104	35545254	MSK-IMPACT-HEME-468
20	35545327	35545477	MSK-IMPACT-HEME-468
20	35547764	35547925	MSK-IMPACT-HEME-468
20	35555545	35555695	MSK-IMPACT-HEME-468
20	35559146	35559296	MSK-IMPACT-HEME-468
20	35563429	35563595	MSK-IMPACT-HEME-468
20	35569403	35569553	MSK-IMPACT-HEME-468
20	35575099	35575249	MSK-IMPACT-HEME-468
20	35579836	35580049	MSK-IMPACT-HEME-468
20	36012554	36012809	MSK-IMPACT-HEME-468
20	36014453	36014603	MSK-IMPACT-HEME-468
20	36022272	36022422	MSK-IMPACT-HEME-468
20	36022554	36022704	MSK-IMPACT-HEME-468
20	36024562	36024717	MSK-IMPACT-HEME-468
